and sacconejolys ( and ) went... But I think thats about it xx,negative
The photos of Rafael Cruz eating bacon off a semiautomatic is gayer than any same sex wedding.,negative
I love my relationship,positive
Plz bring more agents up to DFW AA Cstmr srvc ctr gates A there are only agents and + ppl...,positive
I can never go to sleep early lol,negative
sorry darlin im sorry,negative
Jeb Bush was somewhat impressive unlike trump which surprised me.,positive
Hi! Just wanted to see if you have any new routes planned this year for Newark. Love flying you guys and hope to do so more!,positive
So excited for my first cross country flight LAX to MCO Ive heard nothing but great things about Virgin America.,positive
OH MY GAAAWD,negative
Thanks - lack of time is a problem isnt it,negative
link to current status of flights/airports? Fly BWI-EWR-MCO this morning yet cant yet tell what any problems are except see snow.,positive
there has been NO one at the Yuma ticket counter for minutes and there are about people in line. Terrible service!!!,positive
made some stuff tonight for a streamer it felt really nice getting the creative juices flowing again. havent done that in a while,positive
: Fox News is obviously trying to influence the makeup of the Republican field.,negative
Gud afterznoon and jumma mubarak tweeeps lz remember us in ur prayers,positive
DM sent. Thanks for the help!,positive
Good luck Shaun!,positive
the people at the counter have been very helpful. As you can see nobody is there. Flight to Austin :55 and still sitting here.,positive
I love you,positive
you will get the same stuff like in March. Release that one first before starting a new one,positive
Stats for the week have arrived. new follower and NO unfollowers via .,positive
Text me if youre up,positive
Whoop whoop! Bring on the fun,positive
: I cant believe they went with the question any of you guys talk to god lately?,negative
Hilarity aside the make me weep for nationwide.,negative
: It is very disappointing that Fox News is not conducting a Fair &amp; Balanced Debate.,negative
Been dealing w/ to solve the probs your team created. Your Manch NH staff is clearly your C-team btw.,positive
oh i hate when that happens i get so sad over it too,negative
No. Just felt that you could do better in making the emails feel a little less of We dont care. Were automated.,positive
do you think you &amp; Matt will ever get back together? Or stay friends?,positive
IT IS JUST BEYOND WORDS sooooooo freaking good! Im going to die before it comes out!!,positive
followback,positive
just asked is black lives mattered?!?,negative
is the company from hell with NO consideration for customers that give it hundreds of millions of dollars per year,positive
: Basically,negative
pls help. This is seriously beyond ridiculous.,positive
Already filed a report personally at the airport however they have no idea where it is even with a tracking number.,positive
: I loved said he doesnt see race because hes a neurosurgeon! Persons skin doesnt make them who they are! A,positive
ask the people you left behind at Miami airport because you guys could not wait minutes and ...,positive
sunggyu has a plaster on his elbow.... is it from the fall?,negative
it wasnt indicated on the SMS I received.,negative
Fox News: God hasnt been in touch lately and we are really getting worried he doesnt get along with people.,negative
: why baby?,positive
are you into kinky shit--- we hsould justget married already : (,negative
I wanted to watch the livestream on my ipod but it wouldnt load so on computer now,negative
. doesnt like or . I wonder why. FORCE /.,negative
AAAAAHHHHHHHH It Is Only pm And I Feel Like Dying Of Boredom....,negative
why is it that Sundays when my husband travels to Chicago hes stuck at Tarmac &amp; misses connecting flight always,positive
Humans basically dont want peace and calm... Otherwise they would be spreading and practicing Science and Goodness...,positive
FOLLOWED ME THANKS AND PLEASE FOLLOWED ME TOO,negative
Im sorrrrryyyyy!!,negative
What a painful way to die,negative
I thought I tweeted the link to end the yulin dog meat festival but idk what happened to it .. Imma try again,negative
Goodnight Hayli,positive
: Jeb Bush reminds me of elevator music. You hear it but you dont listen.,negative
Just began recording final on another TV. A retrospective was already in progress! Darn you,negative
he blocked her on Twitter,negative
: If is complaining about hard questions from a bimbo like how is he to lead America?,negative
Make way for Only days to go before I share with u all my version of this beautiful,positive
someone say thank u and goodbye to chris for me tomorrow pls,negative
Is that Stargate Atlantis? Such a cool show,positive
made me remove pound from my checked bag otherwise they would charge me $200. Loyal flier for years - time for change.,positive
Pooling and gifting are completely different. I shouldnt have to be charged $375 to send points. Its disgusting.,positive
So Jon Stewart quits the same day of the . I feel like he is going to miss the greatest comedic election of all time.,negative
Another jumpsuit... bt in denims...,positive
Kudos for adding to your app! I LOVE IT!,positive
Someone come over and Ill make popcorn and watch movies just pls cuddle me,negative
what happen to you babe?,negative
We were heartbroken too!,negative
: Fox News is obviously trying to influence the makeup of the Republican field.,negative
this,negative
I was denied use of a rear facing car seat on UA5025 an ERJ145. Can you confirm the actual policy?,positive
hey i hope u have / are having a good day,positive
not to mention I now have to sit in the airport for hours. Youve ruined my trip. I am not happy and want compensation.,positive
I am called Paris office this morning again still waiting. It is in Miami but apparently tag was taken off,positive
checked me in through security under the wrong name and given the wrong boarding pass.,positive
